id,franquia,is_franchise,estudio_principal,original_language,production_countries,status
9992,Arthur and the Invisibles Collection,True,EuropaCorp,fr,"France, United Kingdom, United States of America",Released
8398,,False,Intrepid Pictures,en,"United States of America, United Kingdom",Released
1265,,False,Lauren Levine Productions Inc.,en,United States of America,Released
27432,,False,Milestone Films,en,United States of America,Released
10758,,False,Night & Day Pictures,en,United States of America,Released
13668,,False,Relativity Media,en,United States of America,Released
7516,Smokin' Aces Collection,True,Universal Pictures,en,"France, United Kingdom, United States of America",Released
9760,,False,Regency Enterprises,en,United States of America,Released
9966,The Messengers Collection,True,Screen Gems,en,United States of America,Released
1248,,False,Quinta Communications,en,"Czech Republic, France, Italy, United Kingdom, United States of America",Released
9757,,False,Davis Entertainment,en,United States of America,Released
2062,,False,Pixar,en,United States of America,Released
2266,,False,Filmazure,fr,"France, Liechtenstein, Switzerland, Germany, United States of America",Released
5172,,False,Polish Brothers Construction,en,United States of America,Released
37725,,False,Rocket Pictures,en,"Canada, United States of America, United Kingdom",Released
40973,,False,20th Century Fox,en,United States of America,Released
2016,,False,Tessalit Productions,fr,"Algeria, Belgium, France, Morocco",Released
9828,,False,Rick Lashbrook Films,en,United States of America,Released
9958,Trailer Park Boys Collection,True,Alliance Films,en,Canada,Released
1250,Ghost Rider Collection,True,Crystal Sky Pictures,en,United States of America,Released
16555,,False,Tyler Perry Studios,en,United States of America,Released
11172,,False,Castle Rock Entertainment,en,United States of America,Released
3594,,False,Firm Films,en,"Germany, United States of America",Released
10090,Reno 911! Collection,True,Principato-Young Entertainment,en,United States of America,Released
7874,,False,Paramount Vantage,en,United States of America,Released
13185,The Hood Collection,True,Cipher Films,en,United Kingdom,Released
4638,,False,Big Talk Studios,en,"France, United Kingdom",Released
1738,,False,Virtual Studios,en,United States of America,Released
14375,,False,Cattleya,it,"France, Italy, United Kingdom",Released
31659,,False,Metro-Goldwyn-Mayer,en,United States of America,Released
1949,,False,Paramount Pictures,en,United States of America,Released
41393,,False,Zyzzyx LLC,en,United States of America,Released
1271,300 Collection,True,Virtual Studios,en,United States of America,Released
14055,,False,Scion Films,en,"United Kingdom, United States of America",Released
1255,,False,Chungeorahm Film,ko,South Korea,Released
2977,,False,Ecosse Films,en,"United Kingdom, Ireland",Released
16727,,False,Fox Searchlight Pictures,en,"India, Japan, United States of America",Released
14434,,False,Fox Searchlight Pictures,en,"India, United States of America",Released
9963,,False,TriStar Pictures,en,United States of America,Released
14001,,False,Evolution Entertainment,en,United States of America,Released
2355,,False,Columbia Pictures,en,United States of America,Released
7485,,False,Paramount Pictures,en,United States of America,Released
1273,,False,Imagi Animation Studios,en,"Hong Kong, United States of America",Released
9075,,False,Fu Works,nl,"Belgium, Germany, Netherlands, United Kingdom",Released
8270,,False,Spyglass Entertainment,en,"United States of America, Canada",Released
1683,,False,Dark Castle Entertainment,en,United States of America,Released
1267,,False,Walt Disney Animation Studios,en,United States of America,Released
13249,,False,Icon Productions,en,United States of America,Released
1272,,False,Ingenious Media,en,United Kingdom,Released
9903,,False,Yari Film Group,en,United States of America,Released
11515,,False,Xuxa Producciones S.L.,en,"Spain, United States of America",Released
7183,,False,Revolution Studios,en,United States of America,Released
8271,,False,The Montecito Picture Company,en,United States of America,Released
1534,,False,Dune Entertainment,en,United States of America,Released
18777,,False,Longfellow Pictures,en,United States of America,Released
1441,,False,Emmett/Furla Films,en,"United States of America, Germany",Released
10294,Vacancy Collection,True,Screen Gems,en,United States of America,Released
13067,,False,Castle Rock Entertainment,en,United States of America,Released
1268,Mr. Bean Collection,True,Tiger Aspect,en,"United Kingdom, France, Germany, United States of America",Released
9785,,False,Spyglass Entertainment,en,"Canada, United States of America",Released
559,Spider-Man Collection,True,Laura Ziskin Productions,en,United States of America,Released
37933,,False,Studio Ghibli,ja,Japan,Released
49081,,False,Cinémaginaire,fr,Canada,Released
2269,World of Watches Collection,True,Bazelevs,ru,Russia,Released
11798,,False,EM Media,en,United Kingdom,Released
4964,Knocked Up Collection,True,Apatow Productions,en,United States of America,Released
2976,,False,New Line Cinema,en,"United Kingdom, United States of America",Released
1562,28 Days/Weeks/Years Later Collection,True,DNA Films,en,"United Kingdom, Spain, United States of America",Released
810,Shrek Collection,True,DreamWorks Animation,en,United States of America,Released
5723,,False,Samson Films,en,"Ireland, United States of America",Released
285,Pirates of the Caribbean Collection,True,Jerry Bruckheimer Films,en,United States of America,Released
12526,,False,LIFT Productions,en,"Germany, United States of America",Released
3432,,False,Relativity Media,en,United States of America,Released
15568,,False,Ursa Major Films LLC,en,United States of America,Released
3489,,False,Brightlight Pictures,en,"United States of America, Germany, Canada",Released
298,Ocean's Collection,True,Warner Bros. Pictures,en,United States of America,Released
14064,,False,Fandango,en,Australia,Released
18206,,False,Pin Hole Productions LLC,en,United States of America,Released
1691,Hostel Collection,True,Next Entertainment,en,"United States of America, Czech Republic",Released
9408,Surf's Up Collection,True,Columbia Pictures,en,United States of America,Released
1979,Fantastic Four Collection,True,1492 Pictures,en,"Germany, United Kingdom, United States of America",Released
10288,,False,Lions Gate Films,en,Canada,Released
1991,,False,Dimension Films,en,United States of America,Released
43353,,False,Three Dimension Pictures,en,United States of America,Released
9952,,False,Top Gun Productions,en,"Luxembourg, United States of America",Released
17320,,False,Raygun Productions,en,United States of America,Released
54934,,False,,en,United States of America,Released
2359,,False,The Weinstein Company,en,United States of America,Released
442,,False,Solar Films,sv,"Denmark, Finland, Sweden",Released
1988,,False,Plan B Entertainment,en,"United Kingdom, United States of America",Released
3021,,False,Dimension Films,en,United States of America,Released
2196,,False,Target Media Entertainment,en,"Germany, United Kingdom, United States of America",Released
1571,Die Hard Collection,True,Dune Entertainment,en,"United Kingdom, United States of America",Released
2959,,False,Village Roadshow Pictures,en,"Australia, United States of America",Released
2698,Almighty Collection,True,Universal Pictures,en,United States of America,Released
1858,Transformers Collection,True,DreamWorks Pictures,en,United States of America,Released
14125,,False,Captivity Productions,en,"Russia, United States of America",Released
675,Harry Potter Collection,True,Warner Bros. Pictures,en,"United Kingdom, United States of America",Released
3563,,False,Universal Pictures,en,United States of America,Released
2270,,False,Paramount Pictures,en,"Iceland, United Kingdom, United States of America",Released
35,The Simpsons Movie Collection,True,Gracie Films,en,United States of America,Released
5857,,False,360 Pictures,en,United States of America,Released
3638,,False,Castle Rock Entertainment,en,United States of America,Released
2503,The Bourne Collection,True,Universal Pictures,en,"United States of America, United Kingdom",Released
8141,,False,Independent Film Group,en,United States of America,Released
8363,,False,Columbia Pictures,en,United States of America,Released
5174,Rush Hour Collection,True,New Line Cinema,en,"United States of America, Germany, France",Released
9703,,False,The De Laurentiis Company,en,"Bulgaria, France, Italy, Slovakia, Tunisia, United Kingdom, United States of America",Released
10760,,False,Morgan Creek Entertainment,en,United States of America,Released
4349,,False,Universal Pictures,en,"Germany, United States of America, United Kingdom",Released
14144,Daddy Day Camp Collection,True,Revolution Studios,en,United States of America,Released
4858,,False,Village Roadshow Pictures,en,United States of America,Released
10431,,False,Lionsgate,en,"United States of America, Canada",Released
12435,,False,The Weinstein Company,en,United States of America,Released
2082,Halloween (Rob Zombie Series) Collection,True,Dimension Films,en,United States of America,Released
11835,,False,Baldwin Entertainment Group,en,United States of America,Released
13501,,False,Destination Films,en,"United Kingdom, United States of America, Germany",Released
5176,,False,Lionsgate,en,United States of America,Released
4141,,False,New Line Cinema,en,"United States of America, Canada",Released
4347,,False,Universal Pictures,en,"France, United Kingdom, United States of America",Released
